folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
0361144401,1,01,1,5,04,283,0,1,576,17280
0361144401,1,01,1,5,04,283,0,2,3744,112320
0361144402,1,01,1,5,06,284,0,1,350,7000
0361144402,1,01,1,5,06,284,0,2,10600,212000
0361144403,1,01,1,5,06,284,0,1,360,7200
0361144405,1,01,1,5,03,284,0,2,1460,43800
0361144405,1,01,1,5,03,284,0,1,365,10950
0361144406,1,02,1,5,05,283,0,2,1095,27375
0361144406,1,02,1,5,04,284,0,2,1825,45625
0361144406,1,02,1,5,04,284,0,1,730,18250
0361144607,1,02,1,5,04,283,0,2,1500,30000
0361144607,1,02,1,5,01,246,0,2,24,48000
0361144611,1,01,1,5,07,244,0,6,1,1000
0361144611,1,01,1,5,09,246,0,2,24,36000
0361144611,1,01,1,5,10,284,0,1,720,21600
0361144611,1,01,1,5,10,284,0,2,12480,374400
0361144612,1,01,1,5,09,283,0,2,3000,60000
0361144612,1,01,1,5,08,284,0,1,360,7200
0361144612,1,01,1,5,08,284,0,2,5040,100800
0361145305,1,01,2,5,04,279,0,6,15,1500
0361145305,1,01,2,5,04,279,0,1,24,2400
0361145305,1,01,2,5,01,244,0,1,2,2000
0361145305,1,01,1,9,04,566,0,1,10,1500
0361145305,1,01,1,9,03,564,0,1,10,200
0361145305,1,01,1,9,02,573,0,6,20,600
0361145305,1,01,1,9,01,522,0,6,20,400
0361145305,1,01,1,9,01,522,0,1,20,400
0361145305,1,01,1,9,02,573,0,1,20,600
0361145508,1,01,1,9,02,538,0,6,10,1000
0361145508,1,01,1,9,03,566,0,1,20,1200
0361145508,1,01,1,9,03,566,0,6,15,900
0361145508,1,01,1,9,03,566,0,7,10,600
0361145508,1,01,1,9,04,573,0,1,50,3000
0361145508,1,01,1,9,04,573,0,6,20,1200
0361145508,1,01,1,9,01,522,0,1,80,2400
0361145508,1,01,1,9,01,522,0,6,30,900
0361145508,1,01,1,9,01,522,0,7,8,240
0361145508,1,01,1,9,02,538,0,1,15,1500
0361145813,1,01,1,5,05,284,0,6,50,1000
0361145813,1,01,1,5,05,284,0,2,5260,105200
0361145813,1,01,1,5,05,284,0,1,90,1800
0361145817,1,01,1,5,05,284,0,6,40,1200
0361145817,1,01,1,5,05,284,0,2,2810,84300
0361145817,1,01,1,5,05,284,0,1,150,4500
0361147507,1,01,1,4,04,054,1,6,150,3000
0361147507,1,01,1,4,04,054,1,1,150,3000
0361147507,1,01,1,4,01,130,1,1,80,2800
0361147507,1,01,1,4,01,130,1,6,80,2800
0361147507,1,01,1,4,02,030,1,1,80,2800
0361147507,1,01,1,4,02,030,1,6,80,2800
0361147507,1,01,1,4,03,040,1,1,70,2100
0361147507,1,01,1,4,03,040,1,6,70,2100
0361147923,1,01,1,4,01,172,1,6,100,1000
0361147923,1,01,1,4,01,172,1,1,100,1000
0361147923,1,01,1,4,02,140,1,1,10,400
0361147923,1,01,1,4,02,140,1,6,50,2000
0361147923,1,01,1,4,03,054,1,1,10,400
0361147923,1,01,1,4,06,039,1,6,20,100
0361147923,1,01,1,4,07,198,1,1,50,250
0361147923,1,01,1,4,07,198,1,6,50,250
0361147923,1,01,1,4,08,088,1,1,20,320
0361147923,1,01,1,4,08,088,1,6,20,320
0361147923,1,01,1,4,06,039,1,1,10,50
0361147923,1,01,1,4,05,211,1,6,20,400
0361147923,1,01,1,4,05,211,1,1,20,200
0361147923,1,01,1,4,04,193,1,6,10,160
0361147923,1,01,1,4,04,193,1,1,10,160
0361147923,1,01,1,4,03,054,1,6,10,400
0361150511,1,01,1,5,05,284,0,1,336,8400
0361150511,1,01,1,5,05,284,0,2,1344,33600
0361152924,1,02,1,5,04,284,0,2,1470,36750
0361154717,1,02,1,5,04,284,0,1,36,432
0361154717,1,02,1,5,04,284,0,2,24,288
0361159507,1,02,1,5,06,284,0,1,122,3050
0361159507,1,02,1,5,06,284,0,2,2318,57950
0361159507,1,02,1,5,03,250,0,1,4,600
0361159507,1,02,1,5,02,244,0,1,3,3600
0361159507,1,02,1,5,01,241,0,4,2,3000
0361159507,1,02,1,5,01,241,0,1,2,3000
0361159508,1,01,1,5,01,268,0,1,1,10000
0361159508,1,01,1,5,02,244,0,1,2,4000
0361159508,1,01,1,5,04,284,0,1,153,3825
0361159508,1,01,1,5,04,284,0,2,2907,72675
0361159510,1,03,1,5,02,244,0,1,4,6000
0361159510,1,03,1,5,02,244,0,6,4,6000
0361159510,1,03,1,5,03,241,0,4,3,6000
0361159510,1,03,1,5,06,284,0,1,90,3600
0361159510,1,03,1,5,06,284,0,2,2750,110000
0361159510,1,03,1,5,01,268,0,1,1,12000
0361159511,1,01,1,7,01,463,0,6,300,2500
0361159511,1,01,1,7,01,463,0,1,660,5500
0361159717,1,01,1,5,05,240,0,1,2,20000
0361159717,1,01,1,5,04,284,0,2,7928,237840
0361159717,1,01,1,5,04,284,0,1,418,12540
0361159717,1,01,1,5,06,274,0,6,2,2000
0361159920,1,02,1,5,07,283,0,2,896,26880
0361159920,1,02,1,5,06,284,0,1,153,4590
0361159920,1,02,1,5,06,284,0,2,2907,87210
0361159920,1,02,1,5,07,283,0,1,24,720
0361159920,1,02,1,5,06,284,0,6,42,1260
0361159920,1,02,1,5,04,244,0,1,4,6000
0361159920,1,02,1,5,05,240,0,3,1,8000
0361159921,1,01,1,7,01,463,0,1,900,7200
0361160716,1,01,1,4,01,118,1,1,5,400
0361160716,1,01,1,4,01,118,1,3,12,960
0361160716,1,01,1,4,07,133,1,1,3,150
0361160716,1,01,1,4,06,144,1,6,10,300
0361160716,1,01,1,4,06,144,1,1,5,150
0361160716,1,01,1,4,05,084,1,6,5,500
0361160716,1,01,1,4,05,084,1,5,200,20000
0361160716,1,01,1,4,05,084,1,1,5,500
0361160716,1,01,1,4,04,159,1,6,10,80
0361160716,1,01,1,4,04,159,1,1,10,80
0361160716,1,01,1,4,03,146,1,6,50,500
0361160716,1,01,1,4,03,146,1,1,15,150
0361160716,1,01,1,4,02,112,1,6,10,120
0361160716,1,01,1,4,02,112,1,1,6,72
0361160716,1,01,1,4,01,118,1,6,40,320
0361160716,1,01,1,4,07,133,1,6,25,1250
0401161019,1,01,1,5,01,250,0,1,15,2250
0401161019,1,01,1,5,01,250,0,6,6,900
0401161019,1,01,1,5,03,263,0,1,10,1100
0401161019,1,01,1,5,04,279,0,1,103,9537
0401161021,1,01,2,5,05,279,0,2,1,93
0401161021,1,01,2,5,05,279,0,1,7,648
0401161304,1,02,2,5,04,279,0,1,9,435
0401161304,1,02,2,5,03,262,0,2,15,375
0401161304,1,02,2,5,01,250,0,2,15,1800
0401161304,1,02,2,5,02,251,0,1,2,300
0401161509,1,02,1,5,04,279,0,1,81,5155
0401161509,1,02,1,5,04,279,0,2,1,36
0401161509,1,02,1,5,02,263,0,1,23,2760
0401161509,1,02,1,5,01,250,0,1,9,1800
0401161817,1,02,1,5,04,279,0,1,7,500
0401161817,1,02,1,5,04,279,0,2,1,18
0401162919,1,01,1,5,03,280,0,2,9,288
0401163303,1,02,1,4,02,088,1,6,50,150
0401163303,1,02,1,4,02,088,1,1,60,30
0401163303,1,02,1,4,01,140,1,6,11,94
0401163303,1,02,1,4,01,140,1,1,6,51
0401163306,1,01,2,5,01,251,0,1,3,100
0401163306,1,01,2,5,05,279,0,1,25,898
0401163306,1,01,2,5,05,279,0,2,1,50
0401163306,1,01,2,5,05,279,0,6,4,125
0401163507,1,01,2,4,01,158,1,1,3,51
0401163507,1,01,2,4,03,055,1,1,20,200
0401164411,1,01,1,4,01,140,1,6,50,450
0401164411,1,01,1,4,01,140,1,1,500,4500
0401164717,1,01,1,4,03,124,1,3,12,840
0401164717,1,01,1,4,03,124,1,6,15,1050
0401164717,1,01,1,4,03,124,1,1,25,1750
0401164717,1,01,1,4,02,088,1,1,16,240
0401164717,1,01,1,4,01,140,1,7,1000,4000
0401164717,1,01,1,4,01,140,1,1,2500,10000
0401164920,1,01,1,5,08,280,0,1,10,720
0401164920,1,01,1,5,04,254,0,1,5,5000
0401164920,1,01,1,4,02,088,1,1,50,750
0401164920,1,01,1,4,01,140,1,1,220,1100
0401164920,1,01,1,5,06,251,0,1,3,600
0401164920,1,01,1,5,07,279,0,1,61,5250
0401164920,1,01,1,5,05,250,0,1,15,2250
0401165019,1,01,2,4,02,088,1,6,5,100
0401165019,1,01,2,4,04,078,1,1,6,120
0401165019,1,01,2,4,03,039,1,1,10,200
0401165019,1,01,2,4,01,140,1,1,141,1692
0401165019,1,01,2,4,01,140,1,6,4,48
0401165019,1,01,2,4,02,088,1,1,35,700
0401165022,1,02,2,5,01,250,0,1,2,300
0401165022,1,02,2,5,01,250,0,3,1,150
0401165022,1,02,2,5,04,279,0,1,20,1080
0401165024,1,02,2,5,03,279,0,1,20,1080
0401165401,1,01,1,5,03,278,0,2,20,2000
0401165401,1,01,2,4,01,140,1,1,1000,4000
0401165401,1,01,2,4,02,088,1,1,20,250
0401165401,1,01,2,4,02,088,1,6,20,250
0401165401,1,02,2,5,01,250,0,1,7,840
0401165401,1,02,2,5,02,251,0,1,1,110
0401165401,1,02,2,5,03,279,0,1,25,1296
0401165403,1,01,1,4,01,140,1,1,1000,4000
0401165403,1,01,1,4,02,088,1,1,12,150
0401165403,1,01,1,4,02,088,1,6,12,150
0401165406,1,01,1,5,03,278,0,2,160,17600
0401165608,1,02,1,5,01,250,0,1,40,12000
0401165608,1,02,1,5,07,280,0,2,4,480
0401165608,1,02,1,5,06,279,0,2,5,288
0401165608,1,02,1,5,04,254,0,1,6,7200
0401165608,1,02,1,5,06,279,0,1,20,2000
0401165610,1,01,1,4,01,140,1,1,150,2000
0401165610,1,01,1,4,02,076,1,1,20,1600
0401165814,1,01,2,5,02,279,0,1,2,200
0401165815,1,02,1,5,05,279,0,1,13,1020
0401165815,1,02,1,5,04,254,0,1,1,1000
0401165815,1,02,1,5,01,250,0,1,12,1800
0401165815,1,02,1,5,02,263,0,1,2,360
0401165816,1,02,1,5,05,279,0,6,72,5124
0401165816,1,01,1,4,01,098,1,1,40,600
0401165816,1,01,1,4,07,194,1,6,10000,10000
0401165816,1,02,1,5,01,250,0,1,76,22800
0401165816,1,02,1,5,04,254,0,1,5,6000
0401165816,1,02,1,5,05,279,0,1,14,952
0401165816,1,01,1,4,06,198,1,1,100,300
0401165816,1,01,1,4,02,140,1,1,2980,35760
0401165816,1,01,1,4,03,039,1,1,100,2500
0401165816,1,01,1,4,04,174,1,1,80,2240
0401165816,1,01,1,4,05,054,1,1,10,400
0401165816,1,02,1,5,05,279,0,2,5,288
0401192305,1,01,1,5,04,284,0,2,1100,8800
0401192305,1,01,1,5,04,284,0,1,200,2000
0401230402,1,02,1,5,03,279,0,2,4,210
0401230402,1,02,1,5,02,250,0,1,5,1000
0401230402,1,02,1,5,03,279,0,1,59,2940
0401230402,1,02,1,5,02,250,0,3,7,1400
0401267806,1,02,1,4,02,088,1,1,73,1200
0401267806,1,02,1,4,01,140,1,1,200,1600
0401267806,1,01,1,5,03,280,0,2,8,900
0401267806,1,01,1,5,03,280,0,1,8,1000
0401267806,1,01,1,5,01,260,0,1,1,100
0401275403,1,02,1,5,04,260,0,1,2,300
0401275403,1,02,1,5,03,279,0,2,1,102
0401275403,1,02,1,5,03,279,0,1,58,5178
0401275403,1,02,1,5,01,250,0,1,3,1050
0401291403,1,01,1,9,01,559,0,1,380,30400
0401291405,1,01,1,9,01,559,0,1,400,36000
0401294604,1,01,1,9,01,584,0,1,50,5000
0401294604,1,01,1,9,02,504,0,1,50,5000
0401294604,1,02,1,5,01,250,0,6,34,10200
0401294604,1,02,1,5,05,279,0,2,20,825
0401294604,1,01,1,9,03,559,0,1,50,3500
0401294604,1,02,1,5,02,251,0,6,1,400
0401294604,1,02,1,5,04,262,0,6,15,450
0401294604,1,02,1,5,05,279,0,1,16,875
0401294604,1,02,1,5,05,279,0,6,6,350
0401322703,1,01,1,5,03,260,0,1,1,150
0401322703,1,01,1,5,04,279,0,1,6,590
0401322703,1,01,1,5,04,279,0,6,1,130
0401322703,1,01,1,5,05,280,0,2,1,72
0401325906,1,02,1,5,03,280,0,2,1,180
0401363702,1,01,1,9,01,559,0,1,72,5040
0401363702,1,01,1,9,02,588,0,1,50,3000
0401363702,1,01,1,9,03,591,0,1,20,800
0401363702,1,01,1,9,04,548,0,1,18,1080
0401368303,1,01,1,5,03,279,0,1,230,18250
0401368303,1,01,1,5,02,250,0,6,3,750
0401368303,1,01,1,5,01,251,0,1,7,2450
0401368303,1,01,1,5,03,279,0,6,230,18250
0401368507,1,01,2,5,01,241,0,6,1,3200
0401368507,1,01,2,5,01,241,0,1,3,9600
0401368510,1,01,1,9,01,541,0,1,50,6750
0401368510,1,01,1,9,02,559,0,1,50,2500
0401368511,1,02,1,5,01,250,0,1,12,3000
0401368511,1,02,1,5,02,263,0,1,5,750
0401368511,1,02,1,5,04,251,0,1,4,1200
0401368511,1,02,1,5,05,279,0,2,22,1330
0401368511,1,02,1,4,01,146,1,1,25,750
0401368511,1,02,1,4,02,187,1,1,50,1500
0401368511,1,02,1,4,07,003,1,1,20,600
0401368511,1,02,1,4,04,108,1,1,25,2000
0401368511,1,02,1,4,05,133,1,1,20,1000
0401368511,1,01,2,9,01,541,0,1,50,6750
0401368511,1,02,1,5,05,279,0,1,17,1500
0401368511,1,02,1,4,06,158,1,1,15,600
0401368511,1,02,1,4,03,159,1,1,30,750
0401368512,1,02,1,5,05,279,0,1,15,1250
0401368512,1,02,1,5,05,279,0,2,16,810
0401368512,1,02,1,5,04,254,0,1,3,2400
0401368512,1,02,1,5,02,263,0,1,3,450
0401368512,1,02,1,5,01,250,0,1,6,1500
0401368713,1,02,2,5,08,280,0,1,17,1725
0401368713,1,02,2,5,08,280,0,2,6,645
0401368713,1,02,2,5,05,279,0,6,10,1000
0401368713,1,02,2,5,05,279,0,2,3,240
0401368713,1,02,2,5,03,250,0,1,3,750
0401368713,1,02,2,5,04,251,0,1,6,1800
0401368713,1,02,2,5,05,279,0,1,72,7500
0401368713,1,02,2,5,02,260,0,1,6,1500
0401368713,1,02,2,5,01,254,0,3,2,1200
0401368714,1,04,1,5,08,280,0,6,57,5925
0401368714,1,04,1,5,07,279,0,1,29,2325
0401368714,1,04,1,4,04,133,1,1,20,400
0401368714,1,04,1,4,03,159,1,1,25,1250
0401368714,1,04,1,4,01,187,1,1,120,2520
0401368714,1,04,1,5,08,280,0,2,18,1875
0401368714,1,04,1,5,08,280,0,1,114,11850
0401368714,1,04,1,5,07,279,0,2,11,900
0401371601,1,02,2,5,02,263,0,1,6,600
0401371601,1,02,2,5,01,250,0,6,4,1000
0401371601,1,02,2,5,01,250,0,1,10,2500
0401371601,1,02,2,5,03,262,0,6,5,100
0401371601,1,02,2,5,04,251,0,1,2,540
0401371601,1,02,2,5,06,279,0,1,163,11040
0401371601,1,02,2,5,06,279,0,2,7,360
0401371601,1,02,2,5,06,279,0,6,89,6000
0401383407,1,02,1,5,05,279,0,1,14,1280
0401383407,1,02,1,5,04,251,0,1,1,150
0401383407,1,02,1,5,01,250,0,1,4,800
0401383407,1,02,1,5,05,279,0,2,1,90
0401383407,1,02,1,5,01,250,0,6,1,200
0401383409,1,02,1,4,01,140,1,1,97,679
0401383409,1,02,1,4,02,088,1,1,44,300
0401383411,1,01,1,9,03,600,0,1,104,3240
0401383411,1,01,1,9,02,568,0,1,36,1440
0401383411,1,01,1,9,03,600,0,6,120,2400
0401383717,1,01,1,9,01,559,0,1,500,30000
0401383717,1,01,1,9,01,559,0,6,400,24000
0401383717,1,01,1,9,02,584,0,6,100,10000
0401383717,1,01,1,9,02,584,0,1,300,30000
0401383718,1,02,2,5,04,279,0,6,2,120
0401383718,1,02,2,5,04,279,0,2,2,105
0401383718,1,02,2,5,04,279,0,1,25,1600
0401383718,1,02,2,5,02,250,0,1,3,900
0401383920,1,01,1,5,04,279,0,1,29,2044
0401383920,1,01,1,5,01,250,0,1,21,4200
0401383920,1,01,1,5,02,251,0,1,2,500
0401384204,1,02,1,5,04,280,0,2,1,115
0401384204,1,02,1,5,05,279,0,1,7,600
0401384204,1,02,1,5,08,263,0,1,5,750
0401384204,1,02,1,5,01,260,0,1,10,2000
0401384204,1,02,1,5,02,254,0,1,6,2400
0401384204,1,02,1,5,03,250,0,1,1,300
0401384206,1,03,2,5,01,263,0,1,8,1050
0401384206,1,03,2,5,02,254,0,1,1,400
0401384616,1,01,1,5,05,279,0,2,3,150
0401384616,1,01,1,5,05,279,0,1,67,5750
0401384616,1,01,1,5,01,250,0,1,4,1000
0401384616,1,01,1,5,03,263,0,6,2,200
0401385303,1,01,1,5,06,284,0,2,7644,76440
0401385303,1,01,1,4,03,111,1,1,16,240
0401385303,1,01,1,4,01,159,1,1,240,7200
0401385303,1,01,1,4,02,133,1,1,25,500
0401385303,1,01,1,4,04,089,1,1,1,50
0401385507,1,02,1,5,06,280,0,2,1,50
0401385507,1,02,1,5,07,251,0,1,2,500
0401385507,1,02,1,5,05,279,0,2,7,300
0401385507,1,02,1,5,05,279,0,1,42,3600
0401385507,1,02,1,5,02,263,0,1,20,3000
0401385507,1,02,1,5,01,250,0,1,30,6000
0401385813,1,01,1,4,01,140,1,1,100,800
0401385818,1,01,1,4,01,140,1,1,3000,24000
0401386509,1,02,1,9,01,541,0,6,50,1500
0401386509,1,02,1,9,02,504,0,6,50,3500
0401386509,1,02,1,9,02,504,0,1,100,7000
0401386509,1,02,1,9,01,541,0,1,200,6000
0401386511,1,01,1,5,04,251,0,1,1,200
0401386511,1,01,1,5,03,250,0,1,50,10000
0401386511,1,01,1,5,05,279,0,1,57,4215
0401386511,1,01,1,5,02,260,0,1,4,800
0401386511,1,01,1,5,01,254,0,1,1,1000
0401386512,1,01,2,5,05,279,0,6,15,1100
0401386512,1,01,2,5,05,279,0,1,34,2500
0401386512,1,01,2,5,04,263,0,1,5,1000
0401386512,1,01,2,5,02,250,0,6,1,300
0401386512,1,01,2,5,02,250,0,1,10,3000
0401386512,1,01,2,5,01,254,0,1,1,1500
0401386512,1,01,2,5,03,251,0,1,1,300
0401386716,1,01,1,9,01,541,0,1,48,1440
0401386716,1,01,1,9,01,541,0,6,180,5400
0401386919,1,01,1,9,01,541,0,1,20,400
0401386919,1,01,1,9,01,541,0,3,60,1200
0401386919,1,01,1,9,01,541,0,4,30,600
0401386921,1,02,2,5,04,279,0,1,74,4340
0401386921,1,02,2,5,02,263,0,1,5,1000
0401386921,1,02,2,5,01,250,0,1,10,2500
0401389618,1,01,1,5,02,286,0,1,28,588
0401389618,1,01,1,5,02,286,0,6,1,21
0401389822,1,02,2,5,06,279,0,1,13,920
0401389822,1,02,2,5,04,263,0,1,12,1800
0401389822,1,02,2,5,02,251,0,1,4,1000
0401389822,1,02,2,5,01,250,0,1,6,1800
0401389822,1,01,1,9,03,566,0,6,20,1400
0401389822,1,01,1,9,03,566,0,1,40,2800
0401389822,1,01,1,9,02,584,0,6,15,1050
0401389822,1,01,1,9,01,579,0,6,15,1350
0401389822,1,02,2,5,06,279,0,2,12,500
0401389822,1,01,1,9,01,579,0,1,20,1800
0401390303,1,01,1,4,01,225,1,1,30,450
0401390303,1,01,1,4,01,225,1,6,30,450
0401390303,1,01,1,4,02,184,1,1,120,1000
0401390303,1,01,1,4,02,184,1,6,30,250
0401390303,1,01,1,4,03,172,1,1,100,800
0401390303,1,01,1,4,03,172,1,6,40,320
0401390303,1,01,1,4,04,187,1,1,750,2250
0401390303,1,01,1,4,05,055,1,1,90,2700
0401390303,1,01,1,4,06,112,1,1,124,4960
0401390303,1,01,1,4,08,119,1,1,3,30
0401390303,1,01,1,5,01,250,0,1,3750,3750
0401390303,1,01,1,5,02,279,0,1,219,18250
0401390303,1,01,1,5,05,254,0,1,2,1350
0401390608,1,01,1,5,05,284,0,2,11700,93600
0401390609,1,01,2,5,02,278,0,2,20,1600
0401390609,1,01,2,5,03,286,0,1,5,350
0401390609,1,01,2,5,03,286,0,6,5,350
0401390612,1,02,2,5,01,250,0,3,1,300
0401390612,1,02,2,5,02,251,0,6,1,250
0401390612,1,02,2,5,04,279,0,1,2,90
0401390612,1,02,2,5,03,263,0,1,3,900
0401390612,1,02,2,5,02,251,0,1,4,1000
0401390814,1,01,2,5,04,284,0,2,2880,23040
0401390815,1,02,1,5,01,254,0,1,3,2550
0401390815,1,02,1,5,06,279,0,1,7,360
0401390815,1,02,1,5,06,279,0,2,2,60
0401390815,1,02,1,5,07,280,0,2,2,200
0401390815,1,01,1,4,01,140,1,1,800,5600
0401390815,1,01,1,5,04,284,0,2,3240,25920
0401390815,1,01,1,5,05,246,0,1,1,8400
0401390816,1,02,1,5,01,250,0,1,1,250
0401390816,1,02,1,5,04,279,0,1,4,192
0401390818,1,01,2,9,01,559,0,1,210,14700
0401391201,1,01,1,9,01,504,0,1,22,7700
0401391615,1,04,1,9,01,504,0,1,11,3300
0401391821,1,01,1,9,01,504,0,1,10,2500
0401392607,1,01,2,8,01,636,0,1,8,1350
0401392611,1,01,2,4,02,088,1,1,300,3419
0401392611,1,01,2,4,01,140,1,1,400,2600
0401392611,1,01,2,4,01,140,1,6,400,2600
0401392813,1,01,1,4,01,140,1,1,1000,4000
0401392813,1,01,1,4,02,088,1,1,36,432
0401393510,1,01,2,4,04,146,1,1,40,400
0401393510,1,01,2,4,03,144,1,1,5,150
0401393510,1,01,2,4,02,159,1,1,10,400
0401393510,1,01,2,4,01,133,1,1,20,400
0401393510,1,01,2,4,06,213,1,1,5,50
0401393510,1,01,2,4,05,187,1,1,20,560
0401393717,1,03,1,5,08,280,0,2,9,500
0401393717,1,03,1,5,07,279,0,2,2,60
0401393717,1,03,1,5,07,279,0,1,6,300
0401393717,1,03,1,5,01,250,0,1,3,480
0401393717,1,03,1,4,04,088,1,1,10,120
0401393717,1,03,1,4,03,213,1,6,20,400
0401393717,1,03,1,4,03,213,1,1,100,2000
0401393717,1,03,1,4,01,140,1,1,10,50
0401393717,1,03,1,5,05,254,0,1,1,800
0401393922,1,01,1,4,01,140,1,1,1000,4500
0401393922,1,01,1,4,02,088,1,1,50,150
0401394409,1,02,2,5,01,250,0,1,2,400
0401395404,1,02,1,5,01,250,0,1,5,600
0401395404,1,02,1,4,02,088,1,1,585,7020
0401395404,1,02,1,4,01,140,1,1,1000,4500
0401396303,1,01,1,5,04,284,0,2,1620,32400
0401396507,1,01,2,4,01,140,1,1,1000,4900
0401396511,1,02,1,5,01,263,0,6,10,750
0401396511,1,02,1,5,04,279,0,1,30,2033
0401396511,1,02,1,5,03,250,0,1,7,1050
0401396511,1,02,1,5,01,263,0,1,8,600
0401396714,1,01,1,5,01,250,0,1,6,780
0401396714,1,01,1,5,04,263,0,1,2,200
0401396714,1,01,1,5,05,279,0,1,30,1890
0401396714,1,01,1,5,05,279,0,2,3,214
0401396714,1,01,1,5,05,279,0,6,27,1680
0401396715,1,01,2,4,02,088,1,1,180,2100
0401396715,1,01,2,4,01,140,1,1,1000,4500
0401397407,1,01,2,5,03,278,0,2,40,4000
0401397407,1,01,1,4,06,088,1,1,300,1000
0401397410,1,01,2,5,02,286,0,1,100,3000
0401397410,1,01,2,5,03,278,0,2,100,4500
0401397411,1,02,1,5,01,250,0,1,5,1000
0401397411,1,02,1,5,02,279,0,1,30,120
0401397616,1,02,1,4,01,021,1,6,45,45
0401397616,1,02,1,4,01,021,1,3,4,188
0401397616,1,02,1,4,01,021,1,1,15,753
0401397616,1,02,1,4,01,021,1,7,4,188
0401397924,1,01,2,5,04,279,0,1,24,1330
0401397924,1,01,2,5,02,251,0,6,1,100
0401397924,1,01,2,5,02,251,0,1,4,400
0401397924,1,01,2,5,01,254,0,6,1,900
0401397924,1,01,2,5,01,254,0,1,1,900
0401397924,1,01,2,5,03,250,0,1,3,450
0401398302,1,02,1,5,04,279,0,6,31,2176
0401398302,1,01,1,4,01,095,1,1,6,120
0401398302,1,01,1,4,01,095,1,6,10,200
0401398302,1,02,1,5,01,250,0,1,2,500
0401398302,1,02,1,5,02,251,0,6,2,500
0401398302,1,02,1,5,04,279,0,1,20,1384
0401398302,1,02,1,5,04,279,0,2,3,153
0401398717,1,02,1,4,01,140,1,1,380,2660
0401398717,1,02,1,4,01,140,1,6,15,105
0401398717,1,02,1,4,02,088,1,1,50,800
0401398717,1,02,1,4,03,098,1,1,5,125
0401399616,1,01,1,5,09,284,0,2,3300,33000
0401399616,1,01,1,4,01,088,1,6,50,350
0401399616,1,01,1,4,03,040,1,1,10,100
0401399616,1,01,1,4,01,088,1,1,300,2100
0401399616,1,01,1,5,07,279,0,1,55,4620
0401399616,1,01,1,5,06,251,0,1,1,250
0401399616,1,01,1,5,05,250,0,1,3,900
0401399616,1,01,1,5,04,263,0,1,6,900
0401399616,1,01,1,5,01,268,0,5,1,10000
0401400022,1,02,2,5,01,251,0,1,1,280
0401400022,1,02,2,5,02,250,0,1,6,1500
0401400022,1,02,2,5,03,279,0,1,17,1008
0401400302,1,01,2,5,10,284,0,2,14040,196560
0401400302,1,01,2,5,09,279,0,6,36,2680
0401400302,1,01,2,5,09,279,0,1,248,18500
0401400302,1,01,2,5,05,250,0,1,10,2500
0401400302,1,01,2,5,05,250,0,6,3,750
0401400304,1,02,2,5,02,263,0,1,10,2000
0401400304,1,02,2,5,02,263,0,6,4,800
0401400305,1,01,2,5,01,250,0,1,3,1050
0401400305,1,01,2,5,02,279,0,1,40,3000
0401400306,1,01,1,4,01,187,1,1,20,500
0401400306,1,01,1,4,01,187,1,6,10,250
0401400306,1,01,1,4,02,225,1,1,15,150
0401400306,1,01,1,4,02,225,1,6,5,50
0401400507,1,02,1,5,08,280,0,6,1,100
0401400507,1,02,1,5,08,280,0,2,3,240
0401400507,1,02,1,5,06,263,0,1,10,1500
0401400507,1,02,1,5,04,254,0,1,1,1000
0401400507,1,02,1,5,03,279,0,6,7,500
0401400507,1,02,1,5,03,279,0,2,7,300
0401400507,1,02,1,5,03,279,0,1,258,19000
0401400507,1,02,1,5,02,250,0,1,15,3750
0401400507,1,02,1,5,01,251,0,1,1,300
0401400508,1,01,2,4,02,144,1,1,10,200
0401400508,1,01,2,4,03,073,1,1,10,350
0401400508,1,01,2,4,03,073,1,6,10,350
0401400508,1,01,2,4,01,159,1,6,5,100
0401400508,1,01,2,4,05,146,1,6,20,600
0401400508,1,01,2,4,05,146,1,1,20,600
0401400508,1,01,2,4,01,159,1,1,20,400
0401401204,1,01,2,5,02,263,0,7,10,500
0401401204,1,01,2,5,04,279,0,1,17,1360
0401401204,1,01,2,5,01,250,0,1,2,360
0401401508,1,02,1,5,03,279,0,1,96,7500
0401401508,1,02,1,5,03,279,0,6,34,2620
0401401508,1,02,1,5,04,263,0,1,20,3000
0401401510,1,02,1,5,04,279,0,1,3,280
0401401717,1,01,1,5,07,280,0,2,22,3015
0401401717,1,01,1,5,02,251,0,6,1,280
0401401717,1,01,1,5,05,260,0,1,1,150
0401401717,1,01,1,5,03,263,0,6,2,200
0401401717,1,01,1,5,01,250,0,3,3,650
0401401717,1,01,1,5,01,250,0,6,2,400
0401401717,1,01,1,5,06,279,0,2,23,1396
0401401717,1,01,1,5,06,279,0,1,23,1740
0401402401,1,01,1,5,01,250,0,1,6,900
0401402401,1,01,1,5,02,263,0,1,1,100
0401402401,1,01,1,5,04,279,0,1,43,2800
0401402401,1,01,1,5,04,279,0,2,9,420
0401403922,1,02,1,5,05,279,0,1,15,1000
0401403922,1,02,1,5,02,250,0,1,4,600
0401403922,1,02,1,5,03,254,0,1,1,1500
0401403923,1,01,1,5,02,250,0,1,14,3500
0401403923,1,01,1,5,05,279,0,1,78,5500
0401403923,1,01,1,5,01,251,0,1,5,750
0401406201,1,02,1,5,03,279,0,1,156,13440
