folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
1264427616,1,01,1,4,08,194,1,2,,1,2,2,2,2,2,2,2,1,800,800, ,2400,3,2400
1264427618,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,300, , ,4500,15, 
1264427618,1,01,1,4,02,098,1,2,,2,1,1,2,2,2,2,2,1,10, , ,350,35, 
1264427618,1,01,1,4,03,040,1,2,,2,1,1,2,2,2,1,2,1,1000, , ,10000,10, 
1264427618,1,01,1,4,04,088,1,2,,2,1,2,2,2,2,2,2,2,100, , ,1000,10, 
1264427618,1,01,1,4,05,087,1,2,,2,1,2,2,2,2,2,2,2,15, , ,300,20, 
1264427618,1,01,1,4,06,229,1,2,,2,1,2,2,2,2,2,2,2,20, , ,400,20, 
1264427618,1,01,1,4,07,039,1,2,,2,1,2,2,2,2,2,2,2,30, , ,300,10, 
1264427618,1,01,1,4,08,194,1,2,,1,2,2,2,2,2,2,2,1,1500,1500, ,4500,3,4500
1264427819,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,1000,300, ,15000,15,4500
1264427819,1,01,1,4,02,098,1,2,,1,1,1,2,2,2,2,2,1,300,150, ,10500,35,5250
1264427819,1,01,1,4,03,040,1,2,,2,1,1,2,2,2,2,2,1,500, , ,5000,10, 
1264427819,1,01,1,4,04,088,1,2,,2,1,2,2,2,2,2,2,2,200, , ,2000,10, 
1264427819,1,01,1,4,05,087,1,2,,2,1,2,2,2,2,2,2,2,50, , ,1000,20, 
1264427819,1,01,1,4,06,199,1,2,,2,1,1,2,2,2,2,2,1,10, , ,300,30, 
1264427819,1,01,1,4,07,194,1,2,,2,2,1,2,2,2,2,2,1,4000, , ,15000,3.75, 
1264427819,1,01,1,5,01,267,0,2,,2,2,2,2,2,2,2,2,,1, , ,7000,7000, 
1264427819,1,01,1,5,02,268,0,2,,2,2,2,2,2,2,2,2,,16, , ,80000,5000, 
1264427819,1,01,1,5,03,240,0,2,,2,2,2,2,2,2,2,2,,2, , ,6000,3000, 
1264427819,1,01,1,5,04,284,0,2,,2,2,1,2,2,2,2,2,,300, , ,4500,15, 
1264427819,1,01,1,5,05,244,0,2,,1,1,2,2,2,2,2,2,,40,3, ,28000,700,2100
1264427819,1,01,1,5,06,274,0,2,,2,2,2,2,2,2,2,2,,11, , ,2200,200, 
1264427821,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,1600,800, ,24000,15,12000
1264427821,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,40, , ,400,10, 
1264427821,1,01,1,4,03,098,1,2,,1,1,1,2,2,2,2,2,1,25,15, ,875,35,525
1264427821,1,01,1,4,04,087,1,2,,2,1,2,2,2,2,2,2,2,15, , ,300,20, 
1264427821,1,01,1,4,05,040,1,2,,1,1,1,2,2,2,2,2,1,250,50, ,2500,10,500
1264427821,1,01,1,4,06,039,1,2,,2,1,2,2,2,2,2,2,2,10, , ,100,10, 
1264427821,1,01,1,4,07,229,1,2,,2,1,2,2,2,2,2,2,2,15, , ,300,20, 
1264427821,1,01,1,4,08,199,1,2,,1,1,1,2,2,2,2,2,1,12,4, ,360,30,120
1264427821,1,01,1,4,09,194,1,2,,1,2,2,2,2,2,2,2,1,1600,1600, ,6000,3.75,6000
1264427822,1,01,1,5,01,246,0,2,,1,2,2,2,2,2,2,2,,6,4, ,15000,2500,10000
1264427822,1,01,1,5,02,275,0,2,,2,2,2,2,2,2,2,2,,3, , ,2400,800, 
1264427822,1,01,1,5,03,250,0,2,,1,1,2,2,2,2,2,2,,80,15, ,16000,200,3000
1264427822,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,18, , ,1440,80, 
1264427822,1,01,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,18, , ,1800,100, 
1264427822,1,01,1,5,06,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,500,250, 
1264427824,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,300, , ,4500,15, 
1264427824,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,40, , ,400,10, 
1264427824,1,01,1,4,03,098,2,2,3,,,,,,,,,, , , , , , 
1264427824,1,01,1,4,04,040,2,2,1,,,,,,,,,, , , , , , 
1264427824,1,01,1,4,05,039,1,2,,2,1,2,2,2,2,2,2,2,100, , ,1000,10, 
1264427824,1,01,1,4,06,194,1,2,,1,2,2,2,2,2,2,2,1,2500,2500, ,9375,3.75,9375
1264427824,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,2, , ,26000,13000, 
1264428019,1,01,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,2, , ,300,150, 
1264428019,1,01,2,5,02,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,200,200, 
1264428019,1,01,2,5,03,262,0,2,,2,2,2,2,2,2,2,2,,3, , ,105,35, 
1264428019,1,01,2,5,04,279,0,2,,2,1,1,2,2,2,2,2,,18, , ,1710,95, 
1264428020,1,01,1,5,01,246,0,2,,1,1,2,2,2,2,1,2,,24,6, ,31600,1316.67,7900
1264428023,1,01,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,12, , ,12000,1000, 
1264428023,1,01,2,5,02,251,0,2,,2,2,2,2,2,2,2,2,,5, , ,10000,2000, 
1264428023,1,01,2,5,03,262,0,2,,2,2,2,2,2,2,2,2,,4, , ,100,25, 
1264428023,1,01,2,5,04,279,0,2,,2,1,1,2,2,2,1,2,,55, , ,5500,100, 
1264428305,1,01,1,4,01,140,1,2,,2,2,1,2,2,2,2,2,3,2000, , ,10000,5, 
1264428305,1,01,1,4,02,088,1,2,,2,2,1,2,2,2,2,2,3,24, , ,96,4, 
1264428305,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,3,400, , ,320,0.8, 
1264428305,1,01,1,4,04,146,1,2,,1,1,2,2,2,2,2,2,3,3000,2850, ,30000,10,28500
1264428305,1,01,1,4,05,056,2,2,2,,,,,,,,,, , , , , , 
1264428305,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,16, , ,320000,20000, 
1264428305,1,01,1,5,02,267,0,2,,2,2,2,2,2,2,2,2,,2, , ,50000,25000, 
1264428305,1,01,1,5,03,240,0,2,,2,2,2,2,2,2,2,2,,5, , ,55000,11000, 
1264428305,1,01,1,5,04,269,0,2,,2,2,2,2,2,2,2,2,,6, , ,90000,15000, 
1264428305,1,01,1,5,05,241,0,2,,2,2,2,2,2,2,2,2,,7, , ,21000,3000, 
1264428305,1,01,1,5,06,250,0,2,,2,2,2,2,2,2,2,2,,8, , ,1600,200, 
1264428305,1,01,1,5,07,251,0,2,,2,2,2,2,2,2,2,2,,4, , ,1200,300, 
1264428305,1,01,1,5,08,263,0,2,,2,2,2,2,2,2,2,2,,6, , ,600,100, 
1264428305,1,01,1,5,09,262,0,2,,2,2,2,2,2,2,2,2,,8, , ,240,30, 
1264428305,1,01,1,5,10,279,0,2,,2,2,1,2,2,2,2,2,,920, , ,4600,5, 
1264428305,1,01,1,5,11,284,0,2,,2,2,1,2,2,2,2,2,,29200, , ,408800,14, 
1264428508,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,1000, , ,11250,11.25, 
1264428508,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,1,156, , ,2400,15.43, 
1264428508,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,600, , ,1500,2.5, 
1264428508,1,01,1,5,01,275,0,2,,2,2,1,2,2,2,2,2,,30, , ,15000,500, 
1264428508,1,01,1,5,02,251,0,2,,1,1,2,2,2,2,2,2,,50,20, ,10000,200,4000
1264428508,1,01,1,5,03,250,0,2,,2,1,2,2,2,2,2,2,,50, , ,10000,200, 
1264428508,1,01,1,5,04,263,0,2,,2,2,1,2,2,2,2,2,,40, , ,8000,200, 
1264428508,1,01,1,5,05,262,0,2,,2,2,1,2,2,2,2,2,,60, , ,3000,50, 
1264428508,1,01,1,5,06,279,0,2,,1,1,1,2,2,2,2,2,,58,28, ,6000,105,3000
1264428508,1,01,1,5,07,246,0,2,,1,1,2,2,2,2,2,2,,67,7, ,100500,1500,10500
1264428512,1,03,1,5,01,246,0,2,,1,1,2,2,2,2,2,2,,20,10, ,49000,2350,23500
1264428512,1,03,1,5,02,275,0,2,,1,2,2,2,2,2,2,2,,5,3, ,2000,400,1200
1264428715,1,01,2,4,01,140,2,2,3,,,,,,,,,, , , , , , 
1264428715,1,01,2,4,02,006,2,2,3,,,,,,,,,, , , , , , 
1264429201,1,01,2,4,01,140,2,2,3,,,,,,,,,, , , , , , 
1264429201,1,01,2,4,02,098,2,1,3,,,,,,,,,, , , , , , 
1264429201,1,01,2,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,375, , ,750,2, 
1264429203,1,01,1,4,01,146,1,2,,1,1,1,1,2,2,1,2,1,6400,6000, ,48000,7.5,45000
1264429203,1,01,1,5,01,246,0,2,,2,2,2,2,2,2,1,2,,9, , ,13500,1500, 
1264429203,1,01,1,5,02,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,250,180, 
1264429203,1,01,1,5,03,250,0,2,,2,1,2,2,2,2,2,2,,2, , ,500,200, 
1264429203,1,01,1,5,04,263,0,2,,2,2,2,2,2,2,2,2,,8, , ,600,60, 
1264429203,1,01,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,13, , ,750,60, 
1264429204,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,1000, , ,6000,6, 
1264429204,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,1,20, , ,250,12.5, 
1264429204,1,01,1,4,03,194,1,2,,2,1,1,2,2,2,2,2,1,600, , ,1200,2, 
1264429204,1,01,1,4,04,098,2,2,3,,,,,,,,,, , , , , , 
1264429204,1,01,1,4,05,087,1,2,,2,2,2,2,2,2,2,2,1,8, , ,80,10, 
1264429204,1,01,1,4,06,146,2,2,1,,,,,,,,,, , , , , , 
1264429204,1,01,1,5,01,246,0,2,,1,2,2,2,2,2,2,2,,13,1, ,39000,3000,3000
1264429204,1,01,1,5,02,251,0,2,,2,2,2,2,2,2,2,2,,3, , ,540,180, 
1264429204,1,01,1,5,03,250,0,2,,2,1,2,2,2,2,2,2,,8, , ,1600,200, 
1264429204,1,01,1,5,04,263,0,2,,2,2,2,2,2,2,2,2,,4, , ,360,90, 
1264429204,1,01,1,5,05,262,0,2,,2,2,2,2,2,2,2,2,,30, , ,450,15, 
1264429204,1,01,1,5,06,279,0,2,,2,1,1,2,2,2,1,2,,554, , ,50400,90, 
1264429204,1,01,1,5,07,260,0,2,,2,2,2,2,2,2,2,2,,6, , ,360,60, 
1264429205,1,01,2,4,01,140,2,2,3,,,,,,,,,, , , , , , 
1264429205,1,01,2,4,02,098,2,2,3,,,,,,,,,, , , , , , 
1264429205,1,01,2,4,03,194,1,1,,2,2,1,2,2,2,2,2,1,540, , ,1080,2, 
1264429206,1,01,2,4,01,140,2,2,3,,,,,,,,,, , , , , , 
1264429206,1,01,2,4,02,088,1,2,,2,1,2,2,2,2,2,2,1,35, , ,150,6, 
1264429206,1,01,2,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,900, , ,1800,2, 
1264429408,1,01,2,4,01,140,1,2,,1,1,1,2,2,2,1,2,1,1000,96, ,4800,6.25,600
1264429408,1,01,2,4,02,088,1,2,,2,1,2,2,2,2,1,2,1,64, , ,640,10, 
1264429408,1,01,2,4,03,194,1,2,,2,2,1,2,2,2,2,2,2,100, , ,1000,10, 
1264429408,1,02,2,5,01,246,0,2,,1,1,2,2,2,2,1,2,,10,2, ,12000,1200,2400
1264429408,1,02,2,5,02,275,0,2,,2,2,2,2,2,2,2,2,,12, , ,2400,200, 
1264429410,1,01,2,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,1120,320, ,8400,7.5,2400
1264429410,1,01,2,4,02,088,1,2,,2,1,2,2,2,2,1,2,2,200, , ,1500,7.5, 
1264429410,1,01,2,4,03,194,1,2,,2,2,1,2,2,2,2,2,2,550, , ,550,1, 
1264429410,1,02,2,4,01,140,1,2,,1,2,2,2,2,2,2,2,1,4000,4000, ,26000,6.5,26000
1264429410,1,02,2,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,80, , ,600,7.5, 
1264429410,1,02,2,4,03,194,1,2,,2,2,1,2,2,2,2,2,2,400, , ,800,2, 
1264429410,1,02,2,4,04,040,1,2,,1,1,2,2,2,2,2,2,1,80,60, ,800,10,600
1264429410,1,02,2,4,05,095,1,2,,2,1,2,2,2,2,2,2,1,1, , ,25,25, 
1264429410,1,02,2,4,06,199,1,2,,2,1,2,2,2,2,2,2,1,5, , ,200,40, 
1264429615,1,01,1,4,01,140,1,2,,2,1,2,2,2,2,2,2,1,125, , ,750,6, 
1264429615,1,01,1,4,02,194,1,2,,2,2,1,2,2,2,2,2,1,20, , ,14,0.7, 
1264429615,1,01,1,4,03,024,1,2,,2,1,2,2,2,2,2,2,1,8, , ,160,20, 
1264429615,1,01,1,4,04,146,1,2,,1,2,2,2,2,2,2,2,3,150,150, ,3000,20,3000
1264429615,1,01,1,4,05,108,2,2,3,,,,,,,,,, , , , , , 
1264429615,1,02,2,5,01,250,0,2,,1,1,2,2,2,2,2,2,,9,4, ,1530,170,320
1264429615,1,02,2,5,02,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,150,150, 
1264429615,1,02,2,5,03,263,0,2,,2,2,2,2,2,2,2,2,,2, , ,200,100, 
1264429615,1,02,2,5,04,262,0,2,,2,2,2,2,2,2,2,2,,5, , ,200,40, 
1264429615,1,02,2,5,05,279,0,2,,2,1,2,2,2,2,2,2,,107, , ,4935,46, 
1264429616,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,3,2700,2000, ,16200,6,13000
1264429616,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,3,15, , ,84,5.6, 
1264429616,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,3,600, , ,390,0.65, 
1264429616,1,01,1,4,04,098,1,2,,1,1,1,2,2,2,2,2,3,400,300, ,16000,40,9600
1264429616,1,01,1,4,05,194,1,2,,2,2,1,2,2,2,2,2,3,55, , ,37,0.67, 
1264429616,1,01,1,4,06,039,1,2,,1,2,2,2,2,2,2,2,3,300,300, ,10500,35,10500
1264429618,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,3,750, , ,4500,6, 
1264429618,1,01,1,4,02,088,1,2,,1,1,2,2,2,2,2,2,3,1950,1875, ,10920,5.6,10500
1264429618,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,3,150, , ,105,0.7, 
1264429618,1,01,1,4,04,098,1,2,,1,1,1,2,2,2,2,2,3,560,500, ,22400,40,20000
1264429618,1,01,1,4,05,194,1,2,,2,2,1,2,2,2,2,2,3,100, , ,70,0.7, 
1264429618,1,01,1,4,06,039,2,2,3,,,,,,,,,, , , , , , 
1264429618,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,8, , ,112000,14000, 
1264429618,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,2,2,,4,1, ,52800,13200,13200
1264429618,1,01,1,5,03,284,0,2,,2,2,1,2,2,2,2,2,,3720, , ,85560,23, 
1264429618,1,01,1,5,04,250,0,2,,2,2,2,2,2,2,2,2,,36, , ,5400,150, 
1264429618,1,01,1,5,05,251,0,2,,2,2,2,2,2,2,2,2,,3, , ,360,120, 
1264429618,1,01,1,5,06,263,0,2,,2,2,2,2,2,2,2,2,,1, , ,80,80, 
1264429618,1,01,1,5,07,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,400,40, 
1264429618,1,01,1,5,08,279,0,2,,2,1,2,2,2,2,2,2,,197, , ,9072,45, 
1264429921,1,01,1,4,01,146,1,2,,1,1,2,2,2,2,1,2,2,28000,24500, ,120000,4.28,105000
1264429921,1,01,1,4,02,140,1,2,,1,1,2,2,2,2,2,2,1,3000,2000, ,15000,5,10000
1264429921,1,01,1,4,03,088,1,2,,2,1,2,2,2,2,1,2,1,90, , ,750,8.33, 
1264429921,1,01,1,4,04,194,1,2,,2,2,1,2,2,2,2,2,1,2250, , ,4500,2, 
1264429921,1,01,1,4,05,098,2,2,1,,,,,,,,,, , , , , , 
1264430019,1,01,1,4,01,140,1,2,,2,1,2,2,2,2,2,2,1,200, , ,2000,10, 
1264430019,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,1,80, , ,800,10, 
1264430019,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,350, , ,700,2, 
1264430019,1,01,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,3, , ,750,250, 
1264430019,1,01,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,13, , ,2600,200, 
1264430019,1,01,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,10, , ,500,50, 
1264430019,1,01,1,5,04,279,0,2,,2,1,2,2,2,2,2,2,,16, , ,1450,90.62, 
1264430020,1,01,2,4,01,141,1,2,,2,1,2,2,2,2,2,2,1,80, , ,800,10, 
1264430020,1,01,2,4,02,088,1,2,,2,1,2,2,2,2,2,2,1,28, , ,280,10, 
1264430020,1,01,2,4,03,002,1,2,,2,2,1,2,2,2,2,2,1,350, , ,700,2, 
1264430021,1,01,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,3, , ,750,250, 
1264430021,1,01,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,5, , ,1000,200, 
1264430021,1,01,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,4, , ,600,150, 
1264430021,1,01,1,5,04,279,0,2,,2,1,2,2,2,2,2,2,,15, , ,1400,93.33, 
1264430301,1,01,1,4,01,035,1,2,,1,2,2,2,2,2,2,2,1,660,660, ,22000,33.33,2000
1264430301,1,01,1,4,02,140,1,2,,1,2,1,2,2,2,2,2,1,420,360, ,2520,6,2160
1264430301,1,01,1,4,03,088,1,2,,2,1,2,2,2,2,1,2,1,72, , ,1440,20, 
1264430301,1,01,1,4,04,194,1,2,,2,2,2,2,2,2,1,2,1,1000, , ,3000,3, 
1264430301,1,01,1,5,01,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,300,300, 
1264430301,1,01,1,5,02,250,0,2,,2,2,2,2,2,2,2,2,,8, , ,1600,200, 
1264430301,1,01,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,5, , ,1000,200, 
1264430301,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,7, , ,140,20, 
1264430301,1,01,1,5,05,279,0,2,,2,1,2,2,2,2,2,2,,20, , ,1800,90, 
1264430304,1,01,1,5,01,251,0,2,,1,2,2,2,2,2,2,2,,300,100, ,450000,1500,150000
1264430304,1,01,1,5,02,250,0,2,,1,1,2,2,2,2,2,2,,140,50, ,70000,500,25000
1264430304,1,01,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,140, , ,35000,250, 
1264430304,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,150, , ,7500,50, 
1264430304,1,01,1,5,05,279,0,2,,2,1,2,2,2,2,2,2,,33, , ,2400,72.72, 
1264430507,1,02,2,5,01,251,0,2,,1,1,2,2,2,2,2,2,,14,5, ,3500,250,1250
1264430507,1,02,2,5,02,250,0,2,,1,2,2,2,2,2,2,2,,14,7, ,2800,200,1400
1264430507,1,02,2,5,03,263,0,2,,2,2,2,2,2,2,2,2,,6, , ,900,150, 
1264430507,1,02,2,5,04,262,0,2,,2,2,2,2,2,2,2,2,,8, , ,200,25, 
1264430507,1,02,2,5,05,279,0,2,,1,1,2,2,2,2,2,2,,139,40, ,12600,90,3600
1264430511,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,6000,4000, ,33000,5.5,22000
1264430511,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,1,464, , ,5800,12.5, 
1264430511,1,01,1,4,03,040,1,2,,2,1,1,2,2,2,1,2,1,500, , ,10000,20, 
1264430511,1,01,1,4,04,039,1,2,,2,1,2,2,2,2,2,2,1,9, , ,360,40, 
1264430511,1,01,1,4,05,229,1,2,,2,1,2,2,2,2,2,2,1,3, , ,90,30, 
1264430511,1,01,1,4,06,199,1,2,,2,1,2,2,2,2,2,2,1,15, , ,900,60, 
1264430511,1,01,1,4,07,194,1,2,,2,2,2,2,1,2,2,2,1,1000, , ,2000,2, 
1264430511,1,01,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,9, , ,2250,250, 
1264430511,1,01,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,14, , ,3500,250, 
1264430511,1,01,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,7, , ,700,100, 
1264430511,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,20, , ,200,20, 
1264430511,1,01,1,5,05,279,0,2,,2,1,2,2,2,2,2,2,,48, , ,4400,90, 
1264430512,1,02,1,5,01,251,0,2,,1,2,2,2,2,2,2,2,,4,2, ,800,200,400
1264430512,1,02,1,5,02,250,0,2,,1,1,2,2,2,2,2,2,,10,2, ,1000,100,200
1264430512,1,02,1,5,03,262,0,1,,2,2,2,2,2,2,2,2,,4, , ,80,20, 
1264430512,1,02,1,5,04,279,0,2,,2,1,2,2,2,2,2,2,,40, , ,3600,90, 
1264430813,1,01,2,4,01,133,1,2,,1,1,2,2,2,2,1,2,3,672,624, ,13440,20,12480
1264430813,1,01,2,4,02,161,1,2,,1,1,2,2,2,2,1,2,3,540,480, ,21600,40,19200
1264430815,1,01,1,4,01,140,1,2,,2,1,1,2,2,1,2,2,1,1000, , ,6000,6, 
1264430815,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,1,84, , ,840,40, 
1264430815,1,01,1,4,03,039,1,2,,2,1,2,2,2,2,2,2,1,10, , ,400,40, 
1264430815,1,01,1,4,04,199,1,2,,2,1,1,2,2,2,2,2,1,4, , ,200,50, 
1264430815,1,01,1,4,05,040,1,2,,2,2,1,2,2,2,2,2,1,120, , ,600,5, 
1264430815,1,01,1,4,06,087,1,2,,2,1,2,2,2,2,2,2,1,2, , ,200,100, 
1264430815,1,01,1,4,07,098,1,2,,2,1,1,2,2,2,2,2,1,5, , ,400,80, 
1264430815,1,01,1,4,08,194,1,2,,2,2,2,2,1,2,2,2,1,1000, , ,1000,1, 
1264430815,1,01,1,5,01,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,600,300, 
1264430815,1,01,1,5,02,250,0,2,,1,1,2,2,2,2,1,2,,40,10, ,10000,250,2500
1264430815,1,01,1,5,03,263,0,2,,1,1,2,2,2,2,1,2,,42,10, ,10500,250,2500
1264430815,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,8, , ,304,38, 
1264430815,1,01,1,5,05,279,0,2,,1,1,1,2,2,2,2,2,,71,16, ,5184,73,1152
1264430816,1,01,2,5,01,251,0,2,,1,2,2,2,2,2,1,2,,65,15, ,97500,1500,22500
1264430816,1,01,2,5,02,250,0,2,,2,2,2,2,2,2,1,2,,60, , ,15000,250, 
1264430816,1,01,2,5,03,263,0,2,,2,1,2,2,2,2,2,2,,36, , ,9000,250, 
1264430816,1,01,2,5,04,279,0,2,,2,1,2,2,2,2,1,2,,110, , ,10000,90.9, 
1264430818,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,2500,2000, ,15000,6,12000
1264430818,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,1,120, , ,750,6.25, 
1264430818,1,01,1,4,03,035,1,2,,1,1,1,2,2,2,1,2,1,550,500, ,33000,60,30000
1264430818,1,01,1,4,04,194,1,2,,2,2,2,2,1,2,2,2,1,1000, , ,5000,5, 
1264430818,1,01,1,5,01,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,400,200, 
1264430818,1,01,1,5,02,250,0,2,,2,2,2,2,2,2,2,2,,10, , ,2000,200, 
1264430818,1,01,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,5, , ,1000,200, 
1264430818,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,5, , ,100,20, 
1264430818,1,01,1,5,05,280,0,2,,2,1,2,2,2,2,1,2,,17, , ,1500,88, 
1264431201,1,01,1,4,01,140,1,2,,2,1,2,2,2,2,2,2,2,1000, , ,7000,7, 
1264431201,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,720, , ,7200,10, 
1264431201,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,2,1500, , ,5000,3.33, 
1264431202,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,1,2,1,2800, , ,18200,6.5, 
1264431202,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,2,80, , ,300,2.5, 
1264431202,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,3000, , ,10000,3.33, 
1264431202,1,01,1,4,04,098,1,2,,2,1,2,2,2,2,2,2,1,150, , ,6000,40, 
1264431202,1,01,1,4,05,087,1,2,,2,1,2,2,2,2,2,2,2,5, , ,100,20, 
1264431202,1,01,1,4,06,174,1,2,,2,1,2,2,2,2,1,2,2,100, , ,2500,25, 
1264431202,1,01,1,5,01,244,0,2,,2,2,2,2,2,2,2,2,,20, , ,36000,1800, 
1264431202,1,01,1,5,02,274,0,2,,2,1,2,2,2,2,2,2,,14, , ,18200,1300, 
1264431202,1,01,1,5,03,254,0,2,,1,1,2,2,2,2,2,2,,14,2, ,14400,1028.57,2057
1264431202,1,01,1,5,04,280,0,2,,2,1,2,2,2,2,2,2,,7, , ,252,36, 
1264431202,1,01,1,5,05,250,0,2,,2,1,2,2,2,2,2,2,,20, , ,4000,200, 
1264431202,1,01,1,5,06,251,0,1,,1,1,2,2,2,2,2,2,,6,1, ,1500,250,250
1264431202,1,01,1,5,07,262,0,2,,2,1,2,2,2,2,2,2,,11, , ,1100,100, 
1264431202,1,01,1,5,08,279,0,2,,2,1,2,2,2,2,2,2,,156, , ,7200,46.15, 
1264431202,1,01,1,5,09,246,0,2,,1,2,2,2,2,2,2,2,,8,5, ,36000,4500,22500
1264431204,1,01,1,4,01,140,1,2,,2,1,2,2,2,2,1,2,1,1000, , ,6500,6.5, 
1264431204,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,19, , ,75,3.95, 
1264431204,1,01,1,4,03,194,1,2,,1,2,1,2,2,2,2,2,1,1200,600, ,3200,3,1600
1264431204,1,01,1,4,04,098,1,2,,2,1,2,2,2,2,2,2,1,15, , ,675,45, 
1264431204,1,01,1,4,05,087,1,2,,2,1,2,2,2,2,2,2,1,5, , ,50,10, 
1264431204,1,01,1,5,01,246,0,2,,2,2,2,2,2,2,2,2,,2, , ,8800,4400, 
1264431204,1,01,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,20, , ,4000,200, 
1264431204,1,01,1,5,03,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,400,200, 
1264431204,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,8, , ,1360,170, 
1264431204,1,01,1,5,05,279,0,2,,2,1,2,2,2,2,2,2,,223, , ,12000,53.81, 
1264431205,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,2400, , ,15600,6.5, 
1264431205,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,1,2,2,120, , ,1500,12.5, 
1264431205,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,6000, , ,12000,2, 
1264431205,1,01,1,4,04,040,1,2,,2,1,1,2,2,2,1,2,1,300, , ,2500,8.33, 
